SAP_Journal_document_nbr,SAP_Journal_credit_store,SAP_Journal_debit_store,SAP_journal_date,Transaction_Date,SAP_Journal_amount,SAP_Journal_credit_amt,SAP_Journal_debit_amt,SAP_journal_credit_account,SAP_journal_debit_amount,Transaction_Timestamp
273a99be520f4bb18a9c,105,507,2026-08-29,2026-08-29,397.55,397.55,397.55,,,2026-09-11 22:29:06
6b90f1c51a494d46a87d,106,507,2026-08-30,2026-08-30,2148.87,2148.87,2148.87,,,2026-09-11 22:29:06
78e65bd4776145e09c36,112,507,2026-08-31,2026-08-31,741.12,741.12,741.12,,,2026-09-11 22:29:06
3d22339c10584deea9b2,107,507,2026-09-01,2026-09-01,5390.14,5390.14,5390.14,,,2026-09-11 22:29:06
8ff7e76c702c4d018344,104,507,2026-09-02,2026-09-02,889.05,889.05,889.05,,,2026-09-11 22:29:06
362f3d10076145988ecc,117,507,2026-09-03,2026-09-03,2099.76,2099.76,2099.76,,,2026-09-11 22:29:06
4862f84323ba438796c3,101,507,2026-09-04,2026-09-04,753.48,753.48,753.48,,,2026-09-11 22:29:06
4c609b11fc9e46749c01,103,507,2026-09-05,2026-09-05,7.89,7.89,7.89,,,2026-09-11 22:29:06
8e014fbc32e34df299e4,114,507,2026-09-06,2026-09-06,493.99,493.99,493.99,,,2026-09-11 22:29:06
caa3f6197bf644f0b856,108,507,2026-09-07,2026-09-07,2235.56,2235.56,2235.56,,,2026-09-11 22:29:06
379ee55c0688469486dc,110,507,2026-09-08,2026-09-08,629.34,629.34,629.34,,,2026-09-11 22:29:06
39bf0936bb894f26bafe,106,507,2026-09-09,2026-09-09,112.76,112.76,112.76,,,2026-09-11 22:29:06
d132f979710446e6b48b,116,507,2026-08-11,2026-08-11,125.68,125.68,125.68,,,2026-09-11 22:29:06
f95ab364f827417cbfb5,114,507,2026-08-12,2026-08-12,3255.45,3255.45,3255.45,,,2026-09-11 22:29:06
4c70b33d3075419fa30a,116,507,2026-08-13,2026-08-13,4407.62,4407.62,4407.62,,,2026-09-11 22:29:06
684aaecbaac04ebd8d27,120,507,2026-08-14,2026-08-14,1659.83,1659.83,1659.83,,,2026-09-11 22:29:06
8204b8f1736548e798f7,116,507,2026-08-15,2026-08-15,1498.48,1498.48,1498.48,,,2026-09-11 22:29:06
72cb694706da4d00b8d5,105,507,2026-08-16,2026-08-16,895.28,895.28,895.28,,,2026-09-11 22:29:06
c24f94908f0d4faaa6b6,108,507,2026-08-17,2026-08-17,3195.75,3195.75,3195.75,,,2026-09-11 22:29:06
75b66d089b83433ea7e6,109,507,2026-08-18,2026-08-18,511.86,511.86,511.86,,,2026-09-11 22:29:06
c7a7e38a8cbd4f91a2ec,104,507,2026-08-19,2026-08-19,681.7,681.7,681.7,,,2026-09-11 22:29:06
b3c4f1279f9149d09d1e,107,507,2026-08-20,2026-08-20,2881.34,2881.34,2881.34,,,2026-09-11 22:29:06
33a2e6b0654d4b67a01c,120,507,2026-08-21,2026-08-21,992.57,992.57,992.57,,,2026-09-11 22:29:06
e021fcbde03541f3b0cc,111,507,2026-08-22,2026-08-22,1121.53,1121.53,1121.53,,,2026-09-11 22:29:06
63aa4f11b0424289ab4f,102,507,2026-08-23,2026-08-23,1388.24,1388.24,1388.24,,,2026-09-11 22:29:06
cbb697ce87d84dcb9088,116,507,2026-08-24,2026-08-24,203.56,203.56,203.56,,,2026-09-11 22:29:06
156b89f3d66442569bc2,110,507,2026-08-25,2026-08-25,146.8,146.8,146.8,,,2026-09-11 22:29:06
0ae6d3593175479b828d,106,507,2026-08-26,2026-08-26,363.55,363.55,363.55,,,2026-09-11 22:29:06
1b663143067846239370,106,507,2026-08-27,2026-08-27,128.63,128.63,128.63,,,2026-09-11 22:29:06
c3fab1834b5048f2a7e0,117,507,2026-08-28,2026-08-28,151.48,151.48,151.48,,,2026-09-11 22:29:06
74dbb6c4da414f4cbb71,104,507,2026-08-29,2026-08-29,705.57,705.57,705.57,,,2026-09-11 22:29:06
064035d83f944e5fa854,120,507,2026-08-30,2026-08-30,155.03,155.03,155.03,,,2026-09-11 22:29:06
88896dac4ded484fa63c,115,507,2026-08-31,2026-08-31,200.24,200.24,200.24,,,2026-09-11 22:29:06
1eb504177f334bfc9dee,120,507,2026-09-01,2026-09-01,460.19,460.19,460.19,,,2026-09-11 22:29:06
6e2acddd000943c6a0a7,119,507,2026-09-02,2026-09-02,2166.18,2166.18,2166.18,,,2026-09-11 22:29:06
7f49e3a3228846bbabeb,102,507,2026-09-03,2026-09-03,3101.75,3101.75,3101.75,,,2026-09-11 22:29:06
13965d2f84744e228649,120,507,2026-09-04,2026-09-04,468.7,468.7,468.7,,,2026-09-11 22:29:06
b727997111694953ba41,117,507,2026-09-05,2026-09-05,2223.88,2223.88,2223.88,,,2026-09-11 22:29:06
19c9e8f9745444828ed2,118,507,2026-09-06,2026-09-06,2951.68,2951.68,2951.68,,,2026-09-11 22:29:06
f184103cad0d4f5bb43b,106,507,2026-09-07,2026-09-07,3145.79,3145.79,3145.79,,,2026-09-11 22:29:06
3c28897f788a4e1e86c4,113,507,2026-09-08,2026-09-08,147.13,147.13,147.13,,,2026-09-11 22:29:06
c0379b22b47444b9abbe,104,507,2026-09-09,2026-09-09,1771.82,1771.82,1771.82,,,2026-09-11 22:29:06
3e0118f51184440b9d41,109,507,2026-08-11,2026-08-11,1125.24,1125.24,1125.24,,,2026-09-11 22:29:06
367c68972e904bfc88ff,103,507,2026-08-12,2026-08-12,771.55,771.55,771.55,,,2026-09-11 22:29:06
b8a239228fa14d3eb866,104,507,2026-08-13,2026-08-13,527.54,527.54,527.54,,,2026-09-11 22:29:06
e12ecca54b014725ba4b,118,507,2026-08-14,2026-08-14,3906.84,3906.84,3906.84,,,2026-09-11 22:29:06
cb931640a83340cb8ec8,116,507,2026-08-15,2026-08-15,681.34,681.34,681.34,,,2026-09-11 22:29:06
bf6fbea6f9b94aaa8f3d,106,507,2026-08-16,2026-08-16,646.72,646.72,646.72,,,2026-09-11 22:29:06
a63f12e941b94c6e8cf6,106,507,2026-08-17,2026-08-17,2964.37,2964.37,2964.37,,,2026-09-11 22:29:06
d9e981de3c734795916f,109,507,2026-08-18,2026-08-18,1007.15,1007.15,1007.15,,,2026-09-11 22:29:06
ca4d8cca92144cc58a49,110,507,2026-08-19,2026-08-19,473.56,473.56,473.56,,,2026-09-11 22:29:06
50c665a582cd49cca569,118,507,2026-08-20,2026-08-20,76.58,76.58,76.58,,,2026-09-11 22:29:06
0a664d25ead74bed993b,117,507,2026-08-21,2026-08-21,44.43,44.43,44.43,,,2026-09-11 22:29:06
fba514e81b37435a983e,120,507,2026-08-22,2026-08-22,855.05,855.05,855.05,,,2026-09-11 22:29:06
c44e8f58fc7946dd8d2a,110,507,2026-08-23,2026-08-23,2513.85,2513.85,2513.85,,,2026-09-11 22:29:06
a312fe7c66b649c08d46,104,507,2026-08-24,2026-08-24,804.81,804.81,804.81,,,2026-09-11 22:29:06
865052e13ed54eaaac81,118,507,2026-08-25,2026-08-25,526.19,526.19,526.19,,,2026-09-11 22:29:06
a47ffbdc218f405e87d4,111,507,2026-08-26,2026-08-26,990.05,990.05,990.05,,,2026-09-11 22:29:06
5ed23d51b9514673860f,106,507,2026-08-27,2026-08-27,3732.93,3732.93,3732.93,,,2026-09-11 22:29:06
a860a3ab6d8a4a99920e,111,507,2026-08-28,2026-08-28,1674.82,1674.82,1674.82,,,2026-09-11 22:29:06
30938dd765254c3f8a41,120,507,2026-08-29,2026-08-29,3183.21,3183.21,3183.21,,,2026-09-11 22:29:06
570d28ff9f3b4f97af69,113,507,2026-08-30,2026-08-30,2344.11,2344.11,2344.11,,,2026-09-11 22:29:06
df8395f3f620490faf0d,114,507,2026-08-31,2026-08-31,1807.96,1807.96,1807.96,,,2026-09-11 22:29:06
6435ba6c608e4abfb9ed,118,507,2026-09-01,2026-09-01,802.04,802.04,802.04,,,2026-09-11 22:29:06
e67a31157d574c5693d8,102,507,2026-09-02,2026-09-02,3906.64,3906.64,3906.64,,,2026-09-11 22:29:06
9a9c63dd516041c88c5b,117,507,2026-09-03,2026-09-03,849.41,849.41,849.41,,,2026-09-11 22:29:06
47231f7013a94f16b017,103,507,2026-09-04,2026-09-04,1387.94,1387.94,1387.94,,,2026-09-11 22:29:06
94f3706415af444f9b6c,117,507,2026-09-05,2026-09-05,302.59,302.59,302.59,,,2026-09-11 22:29:06
3a26c8dc7dea4882b374,114,507,2026-09-06,2026-09-06,524.1,524.1,524.1,,,2026-09-11 22:29:06
006ad735a3704bd2937f,110,507,2026-09-07,2026-09-07,4617.13,4617.13,4617.13,,,2026-09-11 22:29:06
eb317a907468470abc90,120,507,2026-09-08,2026-09-08,396.64,396.64,396.64,,,2026-09-11 22:29:06
18d4c4d639b24ef4942e,108,507,2026-09-09,2026-09-09,3141.34,3141.34,3141.34,,,2026-09-11 22:29:06
0e93070ee10b4575acdd,107,507,2026-08-11,2026-08-11,76.87,76.87,76.87,,,2026-09-11 22:29:06
1952770359ec4d6f8945,117,507,2026-08-12,2026-08-12,138.72,138.72,138.72,,,2026-09-11 22:29:06
591b35ee42da4b7a9a5e,112,507,2026-08-13,2026-08-13,52.54,52.54,52.54,,,2026-09-11 22:29:06
b4f9b892ead74b2eae8e,107,507,2026-08-14,2026-08-14,854.2,854.2,854.2,,,2026-09-11 22:29:06
fc2938f16e30485fb41b,102,507,2026-08-15,2026-08-15,3359.13,3359.13,3359.13,,,2026-09-11 22:29:06
4f14df30e0d444a287ef,107,507,2026-08-16,2026-08-16,831.32,831.32,831.32,,,2026-09-11 22:29:06
e25dc72f6c7c449aa36f,111,507,2026-08-17,2026-08-17,1397.76,1397.76,1397.76,,,2026-09-11 22:29:06
13e04a6096254dbebebe,117,507,2026-08-18,2026-08-18,1061.49,1061.49,1061.49,,,2026-09-11 22:29:06
12778b006a4a482c883e,114,507,2026-08-19,2026-08-19,225.3,225.3,225.3,,,2026-09-11 22:29:06
a8f91d68b2294d1f9a7f,107,507,2026-08-20,2026-08-20,608.48,608.48,608.48,,,2026-09-11 22:29:06
98f4c2ecb55b4d899d81,118,507,2026-08-21,2026-08-21,473.48,473.48,473.48,,,2026-09-11 22:29:06
2d444e0259004172a607,119,507,2026-08-22,2026-08-22,1190.3,1190.3,1190.3,,,2026-09-11 22:29:06
7d158f092db64b3cbf92,110,507,2026-08-23,2026-08-23,1568.78,1568.78,1568.78,,,2026-09-11 22:29:06
9d19d5d1c7c54cf3b398,106,507,2026-08-24,2026-08-24,1827.41,1827.41,1827.41,,,2026-09-11 22:29:06
fd88a5bf15dc45cb8776,108,507,2026-08-25,2026-08-25,210.73,210.73,210.73,,,2026-09-11 22:29:06
ea733aa5a5c04ee68c85,107,507,2026-08-26,2026-08-26,1074.73,1074.73,1074.73,,,2026-09-11 22:29:06
dee6325ad8af4d60813f,110,507,2026-08-27,2026-08-27,1542.43,1542.43,1542.43,,,2026-09-11 22:29:06
8f4177dcad584f50b1f4,109,507,2026-08-28,2026-08-28,644.97,644.97,644.97,,,2026-09-11 22:29:06
729fe26fe75147918c75,114,507,2026-08-29,2026-08-29,4189.6,4189.6,4189.6,,,2026-09-11 22:29:06
9edb14b9c24a4637a20f,105,507,2026-08-30,2026-08-30,207.05,207.05,207.05,,,2026-09-11 22:29:06
f2431bc189f64c77beaf,104,507,2026-08-31,2026-08-31,2151.24,2151.24,2151.24,,,2026-09-11 22:29:06
d16fa3784dae4db3aa69,101,507,2026-09-01,2026-09-01,3897.3,3897.3,3897.3,,,2026-09-11 22:29:06
d8529cf063724fc6b35b,104,507,2026-09-02,2026-09-02,849.68,849.68,849.68,,,2026-09-11 22:29:06
9a54086687094d46999b,117,507,2026-09-03,2026-09-03,577.34,577.34,577.34,,,2026-09-11 22:29:06
cddddf7938c24cc68347,103,507,2026-09-04,2026-09-04,2078.12,2078.12,2078.12,,,2026-09-11 22:29:06
df827b55750745dd867b,109,507,2026-09-05,2026-09-05,1708.85,1708.85,1708.85,,,2026-09-11 22:29:06
498fe71b4bb444b59870,115,507,2026-09-06,2026-09-06,1060.09,1060.09,1060.09,,,2026-09-11 22:29:06
d107aa345a464588a896,106,507,2026-09-07,2026-09-07,402.8,402.8,402.8,,,2026-09-11 22:29:06
037b13a2385840388fec,118,507,2026-09-08,2026-09-08,1770.09,1770.09,1770.09,,,2026-09-11 22:29:06
2e196bfdc2b74b54a7cf,109,507,2026-09-09,2026-09-09,1259.72,1259.72,1259.72,,,2026-09-11 22:29:06
830e6dbed77a4c9f9d5c,107,507,2026-08-11,2026-08-11,906.72,906.72,906.72,,,2026-09-11 22:29:06
051c323a32c84450ad34,107,507,2026-08-12,2026-08-12,1573.99,1573.99,1573.99,,,2026-09-11 22:29:06
374eb3915c7e409290dc,104,507,2026-08-13,2026-08-13,330.32,330.32,330.32,,,2026-09-11 22:29:06
a724175f83474c21ad0d,118,507,2026-08-14,2026-08-14,2679.08,2679.08,2679.08,,,2026-09-11 22:29:06
3b66f4f152814c2783ef,117,507,2026-08-15,2026-08-15,1966.39,1966.39,1966.39,,,2026-09-11 22:29:06
ecedf21ca2a840beacb0,108,507,2026-08-16,2026-08-16,2781.05,2781.05,2781.05,,,2026-09-11 22:29:06
5364e91e848746289860,109,507,2026-08-17,2026-08-17,3460.11,3460.11,3460.11,,,2026-09-11 22:29:06
8f5c92bdcead436ba82b,113,507,2026-08-18,2026-08-18,138.47,138.47,138.47,,,2026-09-11 22:29:06
a1a17f38ec144704823e,120,507,2026-08-19,2026-08-19,2083.72,2083.72,2083.72,,,2026-09-11 22:29:06
a551c4a41485465faf89,112,507,2026-08-20,2026-08-20,1567.66,1567.66,1567.66,,,2026-09-11 22:29:06
3be62ad1689d473db462,115,507,2026-08-21,2026-08-21,1030.24,1030.24,1030.24,,,2026-09-11 22:29:06
a7e55318d9b9447ebb2f,112,507,2026-08-22,2026-08-22,4011.66,4011.66,4011.66,,,2026-09-11 22:29:06
bb9eb50abecf416a9ccb,104,507,2026-08-23,2026-08-23,1236.88,1236.88,1236.88,,,2026-09-11 22:29:06
224c63134c524b6da04a,118,507,2026-08-24,2026-08-24,115.22,115.22,115.22,,,2026-09-11 22:29:06
05809fa8ed0d47a1af57,118,507,2026-08-25,2026-08-25,1155.86,1155.86,1155.86,,,2026-09-11 22:29:06
d1ed5d4da2284f05b808,116,507,2026-08-26,2026-08-26,784.13,784.13,784.13,,,2026-09-11 22:29:06
ae1c7a21aa894fc2b440,111,507,2026-08-27,2026-08-27,1086.59,1086.59,1086.59,,,2026-09-11 22:29:06
f0a6df525c9f42e8ad7a,111,507,2026-08-28,2026-08-28,3656.83,3656.83,3656.83,,,2026-09-11 22:29:06
71011bc7551c4a34b8eb,107,507,2026-08-29,2026-08-29,501.81,501.81,501.81,,,2026-09-11 22:29:06
554987740e7d4c38a0c2,103,507,2026-08-30,2026-08-30,156.36,156.36,156.36,,,2026-09-11 22:29:06
0546193a1c214c159c69,118,507,2026-08-31,2026-08-31,3229.46,3229.46,3229.46,,,2026-09-11 22:29:06
b09a0b875d124a20a045,111,507,2026-09-01,2026-09-01,1471.26,1471.26,1471.26,,,2026-09-11 22:29:06
e5b8a479df1e4eee9711,103,507,2026-09-02,2026-09-02,656.41,656.41,656.41,,,2026-09-11 22:29:06
03f1e919a2fc41d586c1,113,507,2026-09-03,2026-09-03,241.69,241.69,241.69,,,2026-09-11 22:29:06
e84ce50c19d747539503,114,507,2026-09-04,2026-09-04,400.57,400.57,400.57,,,2026-09-11 22:29:06
b4e4fd26f9dd41fa9a20,116,507,2026-09-05,2026-09-05,986.41,986.41,986.41,,,2026-09-11 22:29:06
866211bab24146b48c04,101,507,2026-09-06,2026-09-06,2963.63,2963.63,2963.63,,,2026-09-11 22:29:06
4446ffedf4e043eabd98,112,507,2026-09-07,2026-09-07,2205.7,2205.7,2205.7,,,2026-09-11 22:29:06
e25d04d88a0b4c89ad34,115,507,2026-09-08,2026-09-08,912.32,912.32,912.32,,,2026-09-11 22:29:06
6e65dc2068104ddda343,107,507,2026-09-09,2026-09-09,1152.03,1152.03,1152.03,,,2026-09-11 22:29:06
637497287d0549eba736,118,507,2026-08-11,2026-08-11,1250.2,1250.2,1250.2,,,2026-09-11 22:29:06
2fee01dd7d7d44df89d3,114,507,2026-08-12,2026-08-12,530.47,530.47,530.47,,,2026-09-11 22:29:06
31a5ba0050ca43eb8dfb,106,507,2026-08-13,2026-08-13,4846.45,4846.45,4846.45,,,2026-09-11 22:29:06
c089488906d04a219940,120,507,2026-08-14,2026-08-14,302.73,302.73,302.73,,,2026-09-11 22:29:06
45ee0fd0f36b4ab7a77c,120,507,2026-08-15,2026-08-15,3046.89,3046.89,3046.89,,,2026-09-11 22:29:06
fc72435015104130a844,115,507,2026-08-16,2026-08-16,1100.34,1100.34,1100.34,,,2026-09-11 22:29:06
c1db3148dc0849469f1d,118,507,2026-08-17,2026-08-17,386.16,386.16,386.16,,,2026-09-11 22:29:06
dc617b0288d8476e934a,112,507,2026-08-18,2026-08-18,3094.44,3094.44,3094.44,,,2026-09-11 22:29:06
cd420a5b34274e14b086,106,507,2026-08-19,2026-08-19,2318.76,2318.76,2318.76,,,2026-09-11 22:29:06
174324f8a5f74f2ba85f,112,507,2026-08-20,2026-08-20,2274.26,2274.26,2274.26,,,2026-09-11 22:29:06
1c602f6f5b584e908396,107,507,2026-08-21,2026-08-21,199.16,199.16,199.16,,,2026-09-11 22:29:06
d29288cd0dc74ba5b019,114,507,2026-08-22,2026-08-22,1528.86,1528.86,1528.86,,,2026-09-11 22:29:06
05fa6e22dcb24b1a8b3b,117,507,2026-08-23,2026-08-23,1701.03,1701.03,1701.03,,,2026-09-11 22:29:06
55b2763bacab41989434,101,507,2026-08-24,2026-08-24,1443.11,1443.11,1443.11,,,2026-09-11 22:29:06
b6ea1dbe2ce747c5a767,113,507,2026-08-25,2026-08-25,621.27,621.27,621.27,,,2026-09-11 22:29:06
06afbe17abcd444ebc53,116,507,2026-08-26,2026-08-26,2417.03,2417.03,2417.03,,,2026-09-11 22:29:06
64a5c9113e3b4aaf8308,120,507,2026-08-27,2026-08-27,48.88,48.88,48.88,,,2026-09-11 22:29:06
46fcac36a9134eacaf1d,109,507,2026-08-28,2026-08-28,524.05,524.05,524.05,,,2026-09-11 22:29:06
1748bfca04e44b48bca0,110,507,2026-08-29,2026-08-29,783.6,783.6,783.6,,,2026-09-11 22:29:06
7e914610c7744ac283bb,118,507,2026-08-30,2026-08-30,1624.93,1624.93,1624.93,,,2026-09-11 22:29:06
a5156da3be6d4873864d,111,507,2026-08-31,2026-08-31,1196.03,1196.03,1196.03,,,2026-09-11 22:29:06
312817df19274c0084ff,107,507,2026-09-01,2026-09-01,260.61,260.61,260.61,,,2026-09-11 22:29:06
5a49caaa09324b559b87,119,507,2026-09-02,2026-09-02,4391.75,4391.75,4391.75,,,2026-09-11 22:29:06
41ee584ceb344b04899f,118,507,2026-09-03,2026-09-03,129.3,129.3,129.3,,,2026-09-11 22:29:06
c2cb37dab9d74c579064,115,507,2026-09-04,2026-09-04,625.66,625.66,625.66,,,2026-09-11 22:29:06
18d8fb1b4254472cbd9d,103,507,2026-09-05,2026-09-05,559.39,559.39,559.39,,,2026-09-11 22:29:06
5691b5a369d3481cad94,108,507,2026-09-06,2026-09-06,601.83,601.83,601.83,,,2026-09-11 22:29:06
4e316818874042aea992,120,507,2026-09-07,2026-09-07,65.55,65.55,65.55,,,2026-09-11 22:29:06
0c61d7b24e9749bd8ab4,106,507,2026-09-08,2026-09-08,2926.07,2926.07,2926.07,,,2026-09-11 22:29:06
64c5a7fda0344006a6dd,102,507,2026-09-09,2026-09-09,3335.83,3335.83,3335.83,,,2026-09-11 22:29:06
30a64c81f051475886ed,118,507,2026-08-11,2026-08-11,759.13,759.13,759.13,,,2026-09-11 22:29:06
60f9931d35a34827a49e,115,507,2026-08-12,2026-08-12,1431.51,1431.51,1431.51,,,2026-09-11 22:29:06
8eabe4e38def4a49b452,116,507,2026-08-13,2026-08-13,340.22,340.22,340.22,,,2026-09-11 22:29:06
f2d62be56e7440179e5f,118,507,2026-08-14,2026-08-14,1429.2,1429.2,1429.2,,,2026-09-11 22:29:06
3a9ae08b4cf440aa9b83,113,507,2026-08-15,2026-08-15,763.31,763.31,763.31,,,2026-09-11 22:29:06
4d9764c2bd894217a78a,109,507,2026-08-16,2026-08-16,96.97,96.97,96.97,,,2026-09-11 22:29:06
c94c0d00fa7b44359693,102,507,2026-08-17,2026-08-17,2493.8,2493.8,2493.8,,,2026-09-11 22:29:06
5205e48fb3094db7b63f,101,507,2026-08-18,2026-08-18,175.74,175.74,175.74,,,2026-09-11 22:29:06
b1736d4aa3d14be4bdfb,108,507,2026-08-19,2026-08-19,141.09,141.09,141.09,,,2026-09-11 22:29:06
7f0f51fe8a6241b48d5e,120,507,2026-08-20,2026-08-20,1212.61,1212.61,1212.61,,,2026-09-11 22:29:06
6760724e28734c778183,104,507,2026-08-21,2026-08-21,2414.01,2414.01,2414.01,,,2026-09-11 22:29:06
64c74907d09944deab2b,115,507,2026-08-22,2026-08-22,801.79,801.79,801.79,,,2026-09-11 22:29:06
514a37e4b11e4b23a0e4,120,507,2026-08-23,2026-08-23,379.81,379.81,379.81,,,2026-09-11 22:29:06
73fcfbe8bdd84cdcbc2d,108,507,2026-08-24,2026-08-24,2733.94,2733.94,2733.94,,,2026-09-11 22:29:06
c596e2bdf0364076be7a,106,507,2026-08-25,2026-08-25,3464.87,3464.87,3464.87,,,2026-09-11 22:29:06
23a91facdca74a9090ce,104,507,2026-08-26,2026-08-26,789.93,789.93,789.93,,,2026-09-11 22:29:06
c64089ec07384cd1ad33,104,507,2026-08-27,2026-08-27,732.29,732.29,732.29,,,2026-09-11 22:29:06
f578b5eca4844cafa304,104,507,2026-08-28,2026-08-28,2578.09,2578.09,2578.09,,,2026-09-11 22:29:06
b33160694c724634860e,106,507,2026-08-29,2026-08-29,833.93,833.93,833.93,,,2026-09-11 22:29:06
440ce33b95524ff6a574,102,507,2026-08-30,2026-08-30,202.08,202.08,202.08,,,2026-09-11 22:29:06
686228114e7c4ee689de,109,507,2026-08-31,2026-08-31,1178.05,1178.05,1178.05,,,2026-09-11 22:29:06
8e8a404d36714706b9ca,102,507,2026-09-01,2026-09-01,285.59,285.59,285.59,,,2026-09-11 22:29:06
5e378502ebb4472aabea,119,507,2026-09-02,2026-09-02,1455.46,1455.46,1455.46,,,2026-09-11 22:29:06
9aa75bec41574000afc2,104,507,2026-09-03,2026-09-03,1123.83,1123.83,1123.83,,,2026-09-11 22:29:06
1bf5c1a2f8af4d66bae1,117,507,2026-09-04,2026-09-04,436.32,436.32,436.32,,,2026-09-11 22:29:06
07f7ea33dea841a6a104,112,507,2026-09-05,2026-09-05,1390.97,1390.97,1390.97,,,2026-09-11 22:29:06
37a41a8d13b7439e8fef,114,507,2026-09-06,2026-09-06,4124.44,4124.44,4124.44,,,2026-09-11 22:29:06
44a859ac806b4ac589dd,120,507,2026-09-07,2026-09-07,291.74,291.74,291.74,,,2026-09-11 22:29:06
f56e929201224e469abf,110,507,2026-09-08,2026-09-08,3328.73,3328.73,3328.73,,,2026-09-11 22:29:06
a1aa8e8700854e23a3f8,103,507,2026-09-09,2026-09-09,741.76,741.76,741.76,,,2026-09-11 22:29:06
4bd8ee24359e4480885e,102,507,2026-08-11,2026-08-11,330.29,330.29,330.29,,,2026-09-11 22:29:06
959597e52db44510b91c,118,507,2026-08-12,2026-08-12,61.9,61.9,61.9,,,2026-09-11 22:29:06
0b52d67236c54ad49015,108,507,2026-08-13,2026-08-13,383.49,383.49,383.49,,,2026-09-11 22:29:06
bc5e85c1b7604a9db7bd,120,507,2026-08-14,2026-08-14,208.58,208.58,208.58,,,2026-09-11 22:29:06
6b9502fb291e44fba23b,103,507,2026-08-15,2026-08-15,786.95,786.95,786.95,,,2026-09-11 22:29:06
5d8009f70a2841768266,106,507,2026-08-16,2026-08-16,287.84,287.84,287.84,,,2026-09-11 22:29:06
f7d55bab3d0f4b219f22,119,507,2026-08-17,2026-08-17,3655.79,3655.79,3655.79,,,2026-09-11 22:29:06
d2bf926c7f204b419c23,113,507,2026-08-18,2026-08-18,1333.58,1333.58,1333.58,,,2026-09-11 22:29:06
43e57c2b76c245248fa1,112,507,2026-08-19,2026-08-19,2200.82,2200.82,2200.82,,,2026-09-11 22:29:06
a13a63380d3d4221b55f,120,507,2026-08-20,2026-08-20,331.47,331.47,331.47,,,2026-09-11 22:29:06
96c90ecc86704c8da6eb,110,507,2026-08-21,2026-08-21,260.09,260.09,260.09,,,2026-09-11 22:29:06
ed93b90d76ce41f8bcdc,117,507,2026-08-22,2026-08-22,2963.29,2963.29,2963.29,,,2026-09-11 22:29:06
0f53908d083d4ffe8e35,104,507,2026-08-23,2026-08-23,334.59,334.59,334.59,,,2026-09-11 22:29:06
51e5906aa520440aa26b,115,507,2026-08-24,2026-08-24,305.4,305.4,305.4,,,2026-09-11 22:29:06
88017d2d517a4d11a1e7,102,507,2026-08-25,2026-08-25,1306.06,1306.06,1306.06,,,2026-09-11 22:29:06
107cff6a1c19478bbc62,120,507,2026-08-26,2026-08-26,3886.89,3886.89,3886.89,,,2026-09-11 22:29:06
443ac6344e494e7a9305,114,507,2026-08-27,2026-08-27,1074.7,1074.7,1074.7,,,2026-09-11 22:29:06
7b512955f353444eb16a,105,507,2026-08-28,2026-08-28,409.87,409.87,409.87,,,2026-09-11 22:29:06
9d814930f6c44377bd69,111,507,2026-08-29,2026-08-29,3174.38,3174.38,3174.38,,,2026-09-11 22:29:06
6afaeacd053d46d68d18,114,507,2026-08-30,2026-08-30,352.43,352.43,352.43,,,2026-09-11 22:29:06
d1aec1f463484deebdad,111,507,2026-08-31,2026-08-31,2060.73,2060.73,2060.73,,,2026-09-11 22:29:06
1833e97890d840f285a7,104,507,2026-09-01,2026-09-01,847.86,847.86,847.86,,,2026-09-11 22:29:06
66bde759781549a09759,114,507,2026-09-02,2026-09-02,813.65,813.65,813.65,,,2026-09-11 22:29:06
dadc4e79a2044a088b2b,110,507,2026-09-03,2026-09-03,445.01,445.01,445.01,,,2026-09-11 22:29:06
2a5e674b736c41c88e82,116,507,2026-09-04,2026-09-04,1581.13,1581.13,1581.13,,,2026-09-11 22:29:06
953dd699b99747e8b50f,116,507,2026-09-05,2026-09-05,35.66,35.66,35.66,,,2026-09-11 22:29:06
a8a3f604889f4789bfba,102,507,2026-09-06,2026-09-06,911.67,911.67,911.67,,,2026-09-11 22:29:06
da558f5d0cfa4c538fe3,118,507,2026-09-07,2026-09-07,548.3,548.3,548.3,,,2026-09-11 22:29:06
56284b4949b24bf6be70,116,507,2026-09-08,2026-09-08,300.49,300.49,300.49,,,2026-09-11 22:29:06
792fb8862665410da753,116,507,2026-09-09,2026-09-09,498.72,498.72,498.72,,,2026-09-11 22:29:06
043cb80de0aa44aab478,108,507,2026-08-11,2026-08-11,1461.39,1461.39,1461.39,,,2026-09-11 22:29:06
7e14f06b92ec458ebbf4,104,507,2026-08-12,2026-08-12,686.28,686.28,686.28,,,2026-09-11 22:29:06
1705dd18de1045a48ed7,101,507,2026-08-13,2026-08-13,435.91,435.91,435.91,,,2026-09-11 22:29:06
a969965cabb145439841,110,507,2026-08-14,2026-08-14,5.93,5.93,5.93,,,2026-09-11 22:29:06
74f796f96f674765ba90,108,507,2026-08-15,2026-08-15,36.21,36.21,36.21,,,2026-09-11 22:29:06
6ed5a7bb16cf4404b7d2,115,507,2026-08-16,2026-08-16,625.22,625.22,625.22,,,2026-09-11 22:29:06
c71dee5b3cb641e29699,116,507,2026-08-17,2026-08-17,2514.91,2514.91,2514.91,,,2026-09-11 22:29:06
